Trem_,Veículo_,Rodeiro Veículo_,Média Rolamento Esquerdo Trem (°C)_delta,Média Rolamento Direito Trem (°C)_delta,DP Rolamento Esquerdo Trem (°C)_delta,DP Rolamento Direito Trem (°C)_delta,Rolamento Esquerdo vagão (°C)_delta,Rolamento Direito vagão (°C)_delta,Média Roda Esquerda Trem (°C)_delta,Média Roda Direita Trem (°C)_delta,DP Roda Esquerda Trem (°C)_delta,DP Roda Direita Trem (°C)_delta,Roda Esquerda vagão (°C)_delta,Roda Direita vagão (°C)_delta
NEQ0120,735197,3,6.380000000000001,6.13,0.54,0.03000000000000025,9,6,,,,,,
NEQ0120,735197,4,6.380000000000001,6.13,0.54,0.03000000000000025,7,9,,,,,,
NEQ0120,735198,1,6.380000000000001,6.13,0.54,0.03000000000000025,7,1,,,,,,
NEQ0120,735198,2,6.380000000000001,6.13,0.54,0.03000000000000025,12,6,,,,,,
NEQ0120,735198,3,6.380000000000001,6.13,0.54,0.03000000000000025,5,5,,,,,,
NEQ0120,735198,4,6.380000000000001,6.13,0.54,0.03000000000000025,7,9,,,,,,
NEQ0120,735291,1,6.380000000000001,6.13,0.54,0.03000000000000025,7,8,,,,,,
NEQ0120,735291,2,6.380000000000001,6.13,0.54,0.03000000000000025,5,8,,,,,,
NEQ0120,735291,3,6.380000000000001,6.13,0.54,0.03000000000000025,9,7,,,,,,
NEQ0120,735291,4,6.380000000000001,6.13,0.54,0.03000000000000025,5,9,,,,,,
NEQ0120,735292,1,6.380000000000001,6.13,0.54,0.03000000000000025,9,4,,,,,,
NEQ0120,735292,2,6.380000000000001,6.13,0.54,0.03000000000000025,7,8,,,,,,
NEQ0120,735292,3,6.380000000000001,6.13,0.54,0.03000000000000025,4,4,,,,,,
NEQ0120,735292,4,6.380000000000001,6.13,0.54,0.03000000000000025,9,8,,,,,,
NEQ0120,735327,1,6.380000000000001,6.13,0.54,0.03000000000000025,9,9,,,,,,
NEQ0120,735327,2,6.380000000000001,6.13,0.54,0.03000000000000025,10,10,,,,,,
NEQ0120,735327,3,6.380000000000001,6.13,0.54,0.03000000000000025,6,7,,,,,,
NEQ0120,735327,4,6.380000000000001,6.13,0.54,0.03000000000000025,5,8,,,,,,
NEQ0120,735328,1,6.380000000000001,6.13,0.54,0.03000000000000025,9,7,,,,,,
NEQ0120,735328,2,6.380000000000001,6.13,0.54,0.03000000000000025,9,5,,,,,,
NEQ0120,735328,3,6.380000000000001,6.13,0.54,0.03000000000000025,6,9,,,,,,
NEQ0120,735328,4,6.380000000000001,6.13,0.54,0.03000000000000025,9,7,,,,,,
NEQ0120,735353,1,6.380000000000001,6.13,0.54,0.03000000000000025,3,4,,,,,,
NEQ0120,735353,2,6.380000000000001,6.13,0.54,0.03000000000000025,1,6,,,,,,
NEQ0120,735353,3,6.380000000000001,6.13,0.54,0.03000000000000025,5,7,,,,,,
NEQ0120,735353,4,6.380000000000001,6.13,0.54,0.03000000000000025,6,4,,,,,,
NEQ0120,735354,1,6.380000000000001,6.13,0.54,0.03000000000000025,8,6,,,,,,
NEQ0120,735354,2,6.380000000000001,6.13,0.54,0.03000000000000025,8,4,,,,,,
NEQ0120,735354,3,6.380000000000001,6.13,0.54,0.03000000000000025,4,4,,,,,,
NEQ0120,735354,4,6.380000000000001,6.13,0.54,0.03000000000000025,1,6,,,,,,
NEQ0120,735361,1,6.380000000000001,6.13,0.54,0.03000000000000025,9,7,,,,,,
NEQ0120,735361,2,6.380000000000001,6.13,0.54,0.03000000000000025,9,12,,,,,,
NEQ0120,735361,3,6.380000000000001,6.13,0.54,0.03000000000000025,5,4,,,,,,
NEQ0120,735361,4,6.380000000000001,6.13,0.54,0.03000000000000025,5,7,,,,,,
NEQ0120,735362,1,6.380000000000001,6.13,0.54,0.03000000000000025,6,6,,,,,,
NEQ0120,735362,2,6.380000000000001,6.13,0.54,0.03000000000000025,9,6,,,,,,
NEQ0120,735362,3,6.380000000000001,6.13,0.54,0.03000000000000025,7,7,,,,,,
NEQ0120,735362,4,6.380000000000001,6.13,0.54,0.03000000000000025,6,8,,,,,,
NEQ0120,735553,1,6.380000000000001,6.13,0.54,0.03000000000000025,5,6,,,,,,
NEQ0120,735553,2,6.380000000000001,6.13,0.54,0.03000000000000025,9,8,,,,,,
NEQ0120,735553,3,6.380000000000001,6.13,0.54,0.03000000000000025,6,7,,,,,,
NEQ0120,735553,4,6.380000000000001,6.13,0.54,0.03000000000000025,7,6,,,,,,
NEQ0120,735554,1,6.380000000000001,6.13,0.54,0.03000000000000025,7,6,,,,,,
NEQ0120,735554,2,6.380000000000001,6.13,0.54,0.03000000000000025,7,8,,,,,,
NEQ0120,735554,3,6.380000000000001,6.13,0.54,0.03000000000000025,9,5,,,,,,
NEQ0120,735554,4,6.380000000000001,6.13,0.54,0.03000000000000025,9,3,,,,,,
NEQ0120,735695,1,6.380000000000001,6.13,0.54,0.03000000000000025,10,3,,,,,,
NEQ0120,735695,2,6.380000000000001,6.13,0.54,0.03000000000000025,7,9,,,,,,
NEQ0120,735695,3,6.380000000000001,6.13,0.54,0.03000000000000025,7,7,,,,,,
NEQ0120,735695,4,6.380000000000001,6.13,0.54,0.03000000000000025,7,8,,,,,,
NEQ0120,735696,1,6.380000000000001,6.13,0.54,0.03000000000000025,7,6,,,,,,
NEQ0120,735696,2,6.380000000000001,6.13,0.54,0.03000000000000025,6,7,,,,,,
NEQ0120,735696,3,6.380000000000001,6.13,0.54,0.03000000000000025,6,4,,,,,,
NEQ0120,735696,4,6.380000000000001,6.13,0.54,0.03000000000000025,7,8,,,,,,
NES0110,735021,1,22.080000000000002,17.77,3.3599999999999994,2.45,17,17,109.27000000000001,121.71000000000001,25.470000000000002,29.21,123.0,104.0
NES0110,735021,2,22.080000000000002,17.77,3.3599999999999994,2.45,22,21,109.27000000000001,121.71000000000001,25.470000000000002,29.21,91.0,71.0
NES0110,735021,3,22.080000000000002,17.77,3.3599999999999994,2.45,26,23,109.27000000000001,121.71000000000001,25.470000000000002,29.21,147.0,180.0
NES0110,735021,4,22.080000000000002,17.77,3.3599999999999994,2.45,20,19,109.27000000000001,121.71000000000001,25.470000000000002,29.21,120.0,132.0
NES0110,735022,1,22.080000000000002,17.77,3.3599999999999994,2.45,23,18,109.27000000000001,121.71000000000001,25.470000000000002,29.21,130.0,96.0
NES0110,735022,2,22.080000000000002,17.77,3.3599999999999994,2.45,25,22,109.27000000000001,121.71000000000001,25.470000000000002,29.21,31.0,71.0
NES0110,735022,3,22.080000000000002,17.77,3.3599999999999994,2.45,23,22,109.27000000000001,121.71000000000001,25.470000000000002,29.21,154.0,159.0
NES0110,735022,4,22.080000000000002,17.77,3.3599999999999994,2.45,31,22,109.27000000000001,121.71000000000001,25.470000000000002,29.21,122.0,116.0
NES0110,735101,1,22.080000000000002,17.77,3.3599999999999994,2.45,28,17,109.27000000000001,121.71000000000001,25.470000000000002,29.21,78.0,98.0
NES0110,735101,2,22.080000000000002,17.77,3.3599999999999994,2.45,26,19,109.27000000000001,121.71000000000001,25.470000000000002,29.21,71.0,32.0
NES0110,735101,3,22.080000000000002,17.77,3.3599999999999994,2.45,17,15,109.27000000000001,121.71000000000001,25.470000000000002,29.21,89.0,85.0
NES0110,735101,4,22.080000000000002,17.77,3.3599999999999994,2.45,28,19,109.27000000000001,121.71000000000001,25.470000000000002,29.21,67.0,108.0
NES0110,735102,1,22.080000000000002,17.77,3.3599999999999994,2.45,25,14,109.27000000000001,121.71000000000001,25.470000000000002,29.21,118.0,96.0
NES0110,735102,2,22.080000000000002,17.77,3.3599999999999994,2.45,32,19,109.27000000000001,121.71000000000001,25.470000000000002,29.21,90.0,22.0
NES0110,735102,3,22.080000000000002,17.77,3.3599999999999994,2.45,22,17,109.27000000000001,121.71000000000001,25.470000000000002,29.21,93.0,94.0
NES0110,735102,4,22.080000000000002,17.77,3.3599999999999994,2.45,24,14,109.27000000000001,121.71000000000001,25.470000000000002,29.21,59.0,84.0
NES0110,735199,1,22.080000000000002,17.77,3.3599999999999994,2.45,18,14,109.27000000000001,121.71000000000001,25.470000000000002,29.21,95.0,92.0
NES0110,735199,2,22.080000000000002,17.77,3.3599999999999994,2.45,18,19,109.27000000000001,121.71000000000001,25.470000000000002,29.21,106.0,149.0
NES0110,735199,3,22.080000000000002,17.77,3.3599999999999994,2.45,17,15,109.27000000000001,121.71000000000001,25.470000000000002,29.21,158.0,142.0
NES0110,735199,4,22.080000000000002,17.77,3.3599999999999994,2.45,29,17,109.27000000000001,121.71000000000001,25.470000000000002,29.21,85.0,135.0
NES0110,735200,1,22.080000000000002,17.77,3.3599999999999994,2.45,15,18,109.27000000000001,121.71000000000001,25.470000000000002,29.21,91.0,110.0
NES0110,735200,2,22.080000000000002,17.77,3.3599999999999994,2.45,31,17,109.27000000000001,121.71000000000001,25.470000000000002,29.21,97.0,110.0
NES0110,735200,3,22.080000000000002,17.77,3.3599999999999994,2.45,20,15,109.27000000000001,121.71000000000001,25.470000000000002,29.21,117.0,106.0
NES0110,735200,4,22.080000000000002,17.77,3.3599999999999994,2.45,30,23,109.27000000000001,121.71000000000001,25.470000000000002,29.21,72.0,98.0
NES0110,735257,1,22.080000000000002,17.77,3.3599999999999994,2.45,25,25,109.27000000000001,121.71000000000001,25.470000000000002,29.21,157.0,173.0
NES0110,735257,2,22.080000000000002,17.77,3.3599999999999994,2.45,37,23,109.27000000000001,121.71000000000001,25.470000000000002,29.21,110.0,120.0
NES0110,735257,3,22.080000000000002,17.77,3.3599999999999994,2.45,24,17,109.27000000000001,121.71000000000001,25.470000000000002,29.21,126.0,130.0
NES0110,735257,4,22.080000000000002,17.77,3.3599999999999994,2.45,26,31,109.27000000000001,121.71000000000001,25.470000000000002,29.21,119.0,165.0
NES0110,735258,1,22.080000000000002,17.77,3.3599999999999994,2.45,37,29,109.27000000000001,121.71000000000001,25.470000000000002,29.21,141.0,195.0
NES0110,735258,2,22.080000000000002,17.77,3.3599999999999994,2.45,23,33,109.27000000000001,121.71000000000001,25.470000000000002,29.21,57.0,90.0
NES0110,735258,3,22.080000000000002,17.77,3.3599999999999994,2.45,30,33,109.27000000000001,121.71000000000001,25.470000000000002,29.21,153.0,166.0
NES0110,735258,4,22.080000000000002,17.77,3.3599999999999994,2.45,44,32,109.27000000000001,121.71000000000001,25.470000000000002,29.21,184.0,138.0
NES0110,735321,1,22.080000000000002,17.77,3.3599999999999994,2.45,22,17,109.27000000000001,121.71000000000001,25.470000000000002,29.21,158.0,192.0
NES0110,735321,2,22.080000000000002,17.77,3.3599999999999994,2.45,22,19,109.27000000000001,121.71000000000001,25.470000000000002,29.21,82.0,170.0
NES0110,735321,3,22.080000000000002,17.77,3.3599999999999994,2.45,19,15,109.27000000000001,121.71000000000001,25.470000000000002,29.21,115.0,146.0
NES0110,735321,4,22.080000000000002,17.77,3.3599999999999994,2.45,22,21,109.27000000000001,121.71000000000001,25.470000000000002,29.21,189.0,140.0
NES0110,735322,1,22.080000000000002,17.77,3.3599999999999994,2.45,22,22,109.27000000000001,121.71000000000001,25.470000000000002,29.21,177.0,194.0
NES0110,735322,2,22.080000000000002,17.77,3.3599999999999994,2.45,27,21,109.27000000000001,121.71000000000001,25.470000000000002,29.21,124.0,174.0
NES0110,735322,3,22.080000000000002,17.77,3.3599999999999994,2.45,19,16,109.27000000000001,121.71000000000001,25.470000000000002,29.21,128.0,160.0
NES0110,735322,4,22.080000000000002,17.77,3.3599999999999994,2.45,26,20,109.27000000000001,121.71000000000001,25.470000000000002,29.21,101.0,189.0
NES0110,735401,1,22.080000000000002,17.77,3.3599999999999994,2.45,26,17,109.27000000000001,121.71000000000001,25.470000000000002,29.21,100.0,115.0
NES0110,735401,2,22.080000000000002,17.77,3.3599999999999994,2.45,28,26,109.27000000000001,121.71000000000001,25.470000000000002,29.21,86.0,118.0
NES0110,735401,3,22.080000000000002,17.77,3.3599999999999994,2.45,18,15,109.27000000000001,121.71000000000001,25.470000000000002,29.21,132.0,188.0
NES0110,735401,4,22.080000000000002,17.77,3.3599999999999994,2.45,22,17,109.27000000000001,121.71000000000001,25.470000000000002,29.21,179.0,180.0
NES0110,735407,1,22.080000000000002,17.77,3.3599999999999994,2.45,17,16,109.27000000000001,121.71000000000001,25.470000000000002,29.21,75.0,82.0
NES0110,735407,2,22.080000000000002,17.77,3.3599999999999994,2.45,27,12,109.27000000000001,121.71000000000001,25.470000000000002,29.21,91.0,91.0
NES0110,735407,3,22.080000000000002,17.77,3.3599999999999994,2.45,21,12,109.27000000000001,121.71000000000001,25.470000000000002,29.21,139.0,112.0
NES0110,735407,4,22.080000000000002,17.77,3.3599999999999994,2.45,33,20,109.27000000000001,121.71000000000001,25.470000000000002,29.21,98.0,84.0
NES0110,735408,1,22.080000000000002,17.77,3.3599999999999994,2.45,18,12,109.27000000000001,121.71000000000001,25.470000000000002,29.21,119.0,142.0
NES0110,735408,2,22.080000000000002,17.77,3.3599999999999994,2.45,20,15,109.27000000000001,121.71000000000001,25.470000000000002,29.21,61.0,74.0
NES0110,735408,3,22.080000000000002,17.77,3.3599999999999994,2.45,21,20,109.27000000000001,121.71000000000001,25.470000000000002,29.21,122.0,99.0
NES0110,735408,4,22.080000000000002,17.77,3.3599999999999994,2.45,18,15,109.27000000000001,121.71000000000001,25.470000000000002,29.21,145.0,129.0
NES0110,735571,1,22.080000000000002,17.77,3.3599999999999994,2.45,18,25,109.27000000000001,121.71000000000001,25.470000000000002,29.21,137.0,136.0
NES0110,735571,2,22.080000000000002,17.77,3.3599999999999994,2.45,35,16,109.27000000000001,121.71000000000001,25.470000000000002,29.21,98.0,157.0
NES0110,735571,3,22.080000000000002,17.77,3.3599999999999994,2.45,31,22,109.27000000000001,121.71000000000001,25.470000000000002,29.21,169.0,140.0
NES0110,735571,4,22.080000000000002,17.77,3.3599999999999994,2.45,36,21,109.27000000000001,121.71000000000001,25.470000000000002,29.21,73.0,187.0
NES0110,735572,1,22.080000000000002,17.77,3.3599999999999994,2.45,26,22,109.27000000000001,121.71000000000001,25.470000000000002,29.21,106.0,130.0
NES0110,735572,2,22.080000000000002,17.77,3.3599999999999994,2.45,31,25,109.27000000000001,121.71000000000001,25.470000000000002,29.21,87.0,152.0
NES0110,735572,3,22.080000000000002,17.77,3.3599999999999994,2.45,20,20,109.27000000000001,121.71000000000001,25.470000000000002,29.21,123.0,135.0
NES0110,735572,4,22.080000000000002,17.77,3.3599999999999994,2.45,29,21,109.27000000000001,121.71000000000001,25.470000000000002,29.21,139.0,147.0
NES0110,735621,1,22.080000000000002,17.77,3.3599999999999994,2.45,20,16,109.27000000000001,121.71000000000001,25.470000000000002,29.21,135.0,157.0
NES0110,735621,2,22.080000000000002,17.77,3.3599999999999994,2.45,23,19,109.27000000000001,121.71000000000001,25.470000000000002,29.21,150.0,51.0
NES0110,735621,3,22.080000000000002,17.77,3.3599999999999994,2.45,36,17,109.27000000000001,121.71000000000001,25.470000000000002,29.21,100.0,151.0
NES0110,735621,4,22.080000000000002,17.77,3.3599999999999994,2.45,26,21,109.27000000000001,121.71000000000001,25.470000000000002,29.21,118.0,131.0
NES0110,735622,1,22.080000000000002,17.77,3.3599999999999994,2.45,26,15,109.27000000000001,121.71000000000001,25.470000000000002,29.21,94.0,126.0
NES0110,735622,2,22.080000000000002,17.77,3.3599999999999994,2.45,33,18,109.27000000000001,121.71000000000001,25.470000000000002,29.21,122.0,152.0
NES0110,735622,3,22.080000000000002,17.77,3.3599999999999994,2.45,18,16,109.27000000000001,121.71000000000001,25.470000000000002,29.21,160.0,160.0
NES0110,735622,4,22.080000000000002,17.77,3.3599999999999994,2.45,30,21,109.27000000000001,121.71000000000001,25.470000000000002,29.21,59.0,67.0
NES2102,735103,1,24.509999999999998,17.369999999999997,4.46,2.1399999999999997,24,14,123.11999999999999,135.71,35.93,40.61,77.0,116.0
