Veículo;Posição;Data da Medição;Rodeiro Veículo;Rodeiro Composição;Equipamento;Trem;Média Rolamento Esquerdo (°C);Média Rolamento Direito (°C);DP Rolamento Esquerdo (°C);DP Rolamento Direito (°C);Rolamento Esquerdo (°C);Rolamento Direito (°C);Média Roda Esquerda (°C);Média Roda Direita (°C);DP Roda Esquerda (°C);DP Roda Direita (°C);Roda Esquerda (°C);Roda Direita (°C);Tipo;Carregado
734879;22;2022-07-24 16:26:40;3;91;P1-12 P1-13 KM212;NEL0148;5,59;10,53;4,78;3,52;2;4;;;;;;;V;0
734879;22;2022-07-24 16:26:40;2;90;P1-12 P1-13 KM212;NEL0148;5,59;10,53;4,78;3,52;0;12;;;;;;;V;0
734879;22;2022-07-24 16:26:40;1;89;P1-12 P1-13 KM212;NEL0148;5,59;10,53;4,78;3,52;0;13;;;;;;;V;0
734879;22;2022-07-24 17:10:09;4;92;P2-01 P1-14 KM186;NEL0148;13,46;12,68;2,65;2,62;20;16;;;;;;;V;0
734879;22;2022-07-24 17:10:09;3;91;P2-01 P1-14 KM186;NEL0148;13,46;12,68;2,65;2,62;10;9;;;;;;;V;0
734879;22;2022-07-24 17:10:09;2;90;P2-01 P1-14 KM186;NEL0148;13,46;12,68;2,65;2,62;12;14;;;;;;;V;0
734879;22;2022-07-24 17:10:09;1;89;P2-01 P1-14 KM186;NEL0148;13,46;12,68;2,65;2,62;10;10;;;;;;;V;0
734879;22;2022-07-24 17:32:45;4;92;P2-01 P2-02;NEL0148;19,67;19,66;3,49;3,48;32;26;;;;;;;V;0
734879;22;2022-07-24 17:32:45;3;91;P2-01 P2-02;NEL0148;19,67;19,66;3,49;3,48;14;13;;;;;;;V;0
734879;22;2022-07-24 17:32:45;2;90;P2-01 P2-02;NEL0148;19,67;19,66;3,49;3,48;18;23;;;;;;;V;0
734879;22;2022-07-24 17:32:45;1;89;P2-01 P2-02;NEL0148;19,67;19,66;3,49;3,48;16;17;;;;;;;V;0
734879;22;2022-07-24 18:01:08;4;92;P2-03 P2-03A KM144;NEL0148;11,96;13,03;5,87;4,97;7;12;;;;;;;V;0
734879;22;2022-07-24 18:01:08;3;91;P2-03 P2-03A KM144;NEL0148;11,96;13,03;5,87;4,97;11;10;;;;;;;V;0
734879;22;2022-07-24 18:01:08;2;90;P2-03 P2-03A KM144;NEL0148;11,96;13,03;5,87;4,97;7;12;;;;;;;V;0
734879;22;2022-07-24 18:01:08;1;89;P2-03 P2-03A KM144;NEL0148;11,96;13,03;5,87;4,97;13;17;;;;;;;V;0
734879;22;2022-07-24 18:49:22;4;92;P02-04 P02-05 KM114;NEL0148;19,96;18,35;3,66;3,38;35;24;;;;;;;V;0
734879;22;2022-07-24 18:49:22;3;91;P02-04 P02-05 KM114;NEL0148;19,96;18,35;3,66;3,38;14;13;;;;;;;V;0
734879;22;2022-07-24 18:49:22;2;90;P02-04 P02-05 KM114;NEL0148;19,96;18,35;3,66;3,38;21;21;;;;;;;V;0
734879;22;2022-07-24 18:49:22;1;89;P02-04 P02-05 KM114;NEL0148;19,96;18,35;3,66;3,38;15;17;;;;;;;V;0
734879;22;2022-07-24 20:37:58;4;92;P2-09 P2-08 KM64;NEL0148;18,06;15,95;4,07;3,37;35;23;;;;;;;V;0
734879;22;2022-07-24 20:37:58;3;91;P2-09 P2-08 KM64;NEL0148;18,06;15,95;4,07;3,37;13;11;;;;;;;V;0
734879;22;2022-07-24 20:37:58;2;90;P2-09 P2-08 KM64;NEL0148;18,06;15,95;4,07;3,37;20;17;;;;;;;V;0
734879;22;2022-07-24 20:37:58;1;89;P2-09 P2-08 KM64;NEL0148;18,06;15,95;4,07;3,37;16;14;;;;;;;V;0
734879;22;2022-07-24 21:13:45;4;92;P2-10 P2-11 KM 39.68;NEL0148;19,27;18,22;3,9;3,36;36;26;;;;;;;V;0
734879;22;2022-07-24 21:13:45;3;91;P2-10 P2-11 KM 39.68;NEL0148;19,27;18,22;3,9;3,36;13;13;;;;;;;V;0
734879;22;2022-07-24 21:13:45;2;90;P2-10 P2-11 KM 39.68;NEL0148;19,27;18,22;3,9;3,36;21;21;;;;;;;V;0
734879;22;2022-07-24 21:13:45;1;89;P2-10 P2-11 KM 39.68;NEL0148;19,27;18,22;3,9;3,36;17;18;;;;;;;V;0
734879;22;2022-07-24 21:33:52;4;92;P2-13 P2-12 KM21;NEL0148;30,97;25,3;6,62;4,98;58;40;105,4;103,46;33,95;30,5;119,0;106,0;V;0
734879;22;2022-07-24 21:33:52;3;91;P2-13 P2-12 KM21;NEL0148;30,97;25,3;6,62;4,98;21;17;105,4;103,46;33,95;30,5;125,0;99,0;V;0
734879;22;2022-07-24 21:33:52;2;90;P2-13 P2-12 KM21;NEL0148;30,97;25,3;6,62;4,98;36;30;105,4;103,46;33,95;30,5;77,0;119,0;V;0
734879;22;2022-07-24 21:33:52;1;89;P2-13 P2-12 KM21;NEL0148;30,97;25,3;6,62;4,98;24;24;105,4;103,46;33,95;30,5;81,0;102,0;V;0
734879;22;2022-07-24 23:00:24;4;92;WALDEMAR BRITO LINHA 1;NEL0148;27,7;26,09;5,2;4,86;49;36;;;;;;;V;0
734879;22;2022-07-24 23:00:24;3;91;WALDEMAR BRITO LINHA 1;NEL0148;27,7;26,09;5,2;4,86;21;19;;;;;;;V;0
734879;22;2022-07-24 23:00:24;2;90;WALDEMAR BRITO LINHA 1;NEL0148;27,7;26,09;5,2;4,86;31;29;;;;;;;V;0
734879;22;2022-07-24 23:00:24;1;89;WALDEMAR BRITO LINHA 1;NEL0148;27,7;26,09;5,2;4,86;23;26;;;;;;;V;0
734879;22;2022-07-25 17:41:10;4;92;MARIO BELO LINHA 2;NLE0549;11,25;12,1;5,41;5,25;32;24;;;;;;;V;0
734879;22;2022-07-25 17:41:10;3;91;MARIO BELO LINHA 2;NLE0549;11,25;12,1;5,41;5,25;6;4;;;;;;;V;0
734879;22;2022-07-25 17:41:10;2;90;MARIO BELO LINHA 2;NLE0549;11,25;12,1;5,41;5,25;11;18;;;;;;;V;0
734879;22;2022-07-25 17:41:10;1;89;MARIO BELO LINHA 2;NLE0549;11,25;12,1;5,41;5,25;9;13;;;;;;;V;0
734879;22;2022-07-25 20:05:43;4;92;ANDRADE PINTO;NLE0549;16,95;15,44;6,59;5,38;50;27;;;;;;;V;0
734879;22;2022-07-25 20:05:43;3;91;ANDRADE PINTO;NLE0549;16,95;15,44;6,59;5,38;10;6;;;;;;;V;0
734879;22;2022-07-25 20:05:43;2;90;ANDRADE PINTO;NLE0549;16,95;15,44;6,59;5,38;20;21;;;;;;;V;0
734879;22;2022-07-25 20:05:43;1;89;ANDRADE PINTO;NLE0549;16,95;15,44;6,59;5,38;13;15;;;;;;;V;0
734879;22;2022-07-25 21:04:25;4;92;PARAIBUNA;NLE0549;14,94;12,86;5,4;4,5;42;22;3,69;0,48;4,76;2,21;0,0;0,0;V;0
734879;22;2022-07-25 21:04:25;3;91;PARAIBUNA;NLE0549;14,94;12,86;5,4;4,5;8;3;3,69;0,48;4,76;2,21;8,0;0,0;V;0
734879;22;2022-07-25 21:04:25;2;90;PARAIBUNA;NLE0549;14,94;12,86;5,4;4,5;17;18;3,69;0,48;4,76;2,21;8,0;0,0;V;0
734879;22;2022-07-25 21:04:25;1;89;PARAIBUNA;NLE0549;14,94;12,86;5,4;4,5;12;13;3,69;0,48;4,76;2,21;0,0;0,0;V;0
734879;22;2022-07-25 23:47:33;4;92;MANTIQUEIRA;NLE0549;14,75;13,74;4,98;4,41;42;22;9,34;9,58;3,38;3,76;8,0;8,0;V;0
734879;22;2022-07-25 23:47:33;3;91;MANTIQUEIRA;NLE0549;14,75;13,74;4,98;4,41;7;4;9,34;9,58;3,38;3,76;8,0;8,0;V;0
734879;22;2022-07-25 23:47:33;2;90;MANTIQUEIRA;NLE0549;14,75;13,74;4,98;4,41;17;20;9,34;9,58;3,38;3,76;8,0;8,0;V;0
734879;22;2022-07-25 23:47:33;1;89;MANTIQUEIRA;NLE0549;14,75;13,74;4,98;4,41;12;10;9,34;9,58;3,38;3,76;8,0;8,0;V;0
734879;22;2022-07-26 01:07:46;4;92;CACHOEIRA;NLE0549;13,46;13,21;4,93;4,5;35;21;;;;;;;V;0
734879;22;2022-07-26 01:07:46;3;91;CACHOEIRA;NLE0549;13,46;13,21;4,93;4,5;8;6;;;;;;;V;0
734879;22;2022-07-26 01:07:46;2;90;CACHOEIRA;NLE0549;13,46;13,21;4,93;4,5;18;16;;;;;;;V;0
734879;22;2022-07-26 01:07:46;1;89;CACHOEIRA;NLE0549;13,46;13,21;4,93;4,5;11;11;;;;;;;V;0
734879;22;2022-07-26 02:28:33;4;92;BUARQUE;NLE0549;13,67;11,93;5,93;4,54;46;17;;;;;;;V;0
734879;22;2022-07-26 02:28:33;3;91;BUARQUE;NLE0549;13,67;11,93;5,93;4,54;4;3;;;;;;;V;0
734879;22;2022-07-26 02:28:33;2;90;BUARQUE;NLE0549;13,67;11,93;5,93;4,54;18;12;;;;;;;V;0
734879;22;2022-07-26 02:28:33;1;89;BUARQUE;NLE0549;13,67;11,93;5,93;4,54;11;9;;;;;;;V;0
734879;22;2022-07-26 06:49:53;4;92;MOEDA;NLE0549;13,62;11,56;5,69;4,55;46;15;;;;;;;V;0
734879;22;2022-07-26 06:49:53;3;91;MOEDA;NLE0549;13,62;11,56;5,69;4,55;7;3;;;;;;;V;0
734879;22;2022-07-26 06:49:53;2;90;MOEDA;NLE0549;13,62;11,56;5,69;4,55;15;10;;;;;;;V;0
734879;22;2022-07-26 06:49:53;1;89;MOEDA;NLE0549;13,62;11,56;5,69;4,55;12;8;;;;;;;V;0
734879;22;2022-07-26 07:26:53;4;92;MELO FRANCO;NLE0549;11,38;14,26;5,13;7,38;15;56;;;;;;;V;0
734879;22;2022-07-26 07:26:53;3;91;MELO FRANCO;NLE0549;11,38;14,26;5,13;7,38;3;4;;;;;;;V;0
734879;22;2022-07-26 07:26:53;2;90;MELO FRANCO;NLE0549;11,38;14,26;5,13;7,38;11;20;;;;;;;V;0
734879;22;2022-07-26 07:26:53;1;89;MELO FRANCO;NLE0549;11,38;14,26;5,13;7,38;8;14;;;;;;;V;0
612934;44;2022-04-29 00:05:19;4;180;P2-01 P2-02;NEG6156;14,43;14,43;3,23;3,24;21;20;;;;;;;V;0
612934;44;2022-04-29 00:05:19;3;179;P2-01 P2-02;NEG6156;14,43;14,43;3,23;3,24;10;10;;;;;;;V;0
612934;44;2022-04-29 00:05:19;2;178;P2-01 P2-02;NEG6156;14,43;14,43;3,23;3,24;16;17;;;;;;;V;0
612934;44;2022-04-29 00:05:19;1;177;P2-01 P2-02;NEG6156;14,43;14,43;3,23;3,24;4;8;;;;;;;V;0
612934;44;2022-04-29 00:33:52;4;180;P2-03 P2-03A KM144;NEG6156;10,66;9,53;4,21;4,71;15;10;;;;;;;V;0
612934;44;2022-04-29 00:33:52;3;179;P2-03 P2-03A KM144;NEG6156;10,66;9,53;4,21;4,71;10;6;;;;;;;V;0
612934;44;2022-04-29 00:33:52;2;178;P2-03 P2-03A KM144;NEG6156;10,66;9,53;4,21;4,71;8;2;;;;;;;V;0
612934;44;2022-04-29 00:33:52;1;177;P2-03 P2-03A KM144;NEG6156;10,66;9,53;4,21;4,71;4;8;;;;;;;V;0
612934;44;2022-04-29 01:20:56;4;180;P02-04 P02-05 KM114;NEG6156;16,8;14,32;3,91;3,19;24;19;;;;;;;V;0
612934;44;2022-04-29 01:20:56;3;179;P02-04 P02-05 KM114;NEG6156;16,8;14,32;3,91;3,19;11;8;;;;;;;V;0
612934;44;2022-04-29 01:20:56;2;178;P02-04 P02-05 KM114;NEG6156;16,8;14,32;3,91;3,19;19;17;;;;;;;V;0
612934;44;2022-04-29 01:20:56;1;177;P02-04 P02-05 KM114;NEG6156;16,8;14,32;3,91;3,19;8;11;;;;;;;V;0
612934;44;2022-04-29 02:38:44;4;180;P2-09 P2-08 KM64;NEG6156;17,77;16,09;4,37;3,78;27;24;;;;;;;V;0
612934;44;2022-04-29 02:38:44;3;179;P2-09 P2-08 KM64;NEG6156;17,77;16,09;4,37;3,78;12;9;;;;;;;V;0
612934;44;2022-04-29 02:38:44;2;178;P2-09 P2-08 KM64;NEG6156;17,77;16,09;4,37;3,78;20;21;;;;;;;V;0
612934;44;2022-04-29 02:38:44;1;177;P2-09 P2-08 KM64;NEG6156;17,77;16,09;4,37;3,78;9;13;;;;;;;V;0
612934;44;2022-04-29 03:11:17;4;180;P2-10 P2-11 KM 39.68;NEG6156;18,57;18,67;4,05;3,84;31;27;;;;;;;V;0
612934;44;2022-04-29 03:11:17;3;179;P2-10 P2-11 KM 39.68;NEG6156;18,57;18,67;4,05;3,84;13;13;;;;;;;V;0
612934;44;2022-04-29 03:11:17;2;178;P2-10 P2-11 KM 39.68;NEG6156;18,57;18,67;4,05;3,84;19;23;;;;;;;V;0
612934;44;2022-04-29 03:11:17;1;177;P2-10 P2-11 KM 39.68;NEG6156;18,57;18,67;4,05;3,84;11;15;;;;;;;V;0
612934;44;2022-04-29 03:30:12;4;180;P2-13 P2-12 KM21;NEG6156;27,97;27,04;6,78;5,58;54;38;103,37;109,31;29,25;31,27;116,0;153,0;V;0
612934;44;2022-04-29 03:30:12;3;179;P2-13 P2-12 KM21;NEG6156;27,97;27,04;6,78;5,58;21;18;103,37;109,31;29,25;31,27;116,0;125,0;V;0
612934;44;2022-04-29 03:30:12;2;178;P2-13 P2-12 KM21;NEG6156;27,97;27,04;6,78;5,58;30;34;103,37;109,31;29,25;31,27;112,0;112,0;V;0
612934;44;2022-04-29 03:30:12;1;177;P2-13 P2-12 KM21;NEG6156;27,97;27,04;6,78;5,58;16;24;103,37;109,31;29,25;31,27;92,0;131,0;V;0
612934;44;2022-04-29 04:56:05;4;180;WALDEMAR BRITO LINHA 1;NEG6156;26,18;25,1;5,24;5,18;44;36;;;;;;;V;0
612934;44;2022-04-29 04:56:05;3;179;WALDEMAR BRITO LINHA 1;NEG6156;26,18;25,1;5,24;5,18;18;18;;;;;;;V;0
612934;44;2022-04-29 04:56:05;2;178;WALDEMAR BRITO LINHA 1;NEG6156;26,18;25,1;5,24;5,18;26;29;;;;;;;V;0
612934;44;2022-04-29 04:56:05;1;177;WALDEMAR BRITO LINHA 1;NEG6156;26,18;25,1;5,24;5,18;16;23;;;;;;;V;0
612934;44;2022-04-29 07:20:15;4;180;MARIO BELO LINHA 1;NEG6156;18,29;19,46;4,09;4,46;35;31;147,01;157,75;41,75;42,83;96,0;99,0;V;0
612934;44;2022-04-29 07:20:15;3;179;MARIO BELO LINHA 1;NEG6156;18,29;19,46;4,09;4,46;13;14;147,01;157,75;41,75;42,83;77,0;84,0;V;0
612934;44;2022-04-29 07:20:15;2;178;MARIO BELO LINHA 1;NEG6156;18,29;19,46;4,09;4,46;17;21;147,01;157,75;41,75;42,83;119,0;106,0;V;0
612934;44;2022-04-29 07:20:15;1;177;MARIO BELO LINHA 1;NEG6156;18,29;19,46;4,09;4,46;7;14;147,01;157,75;41,75;42,83;54,0;102,0;V;0
612934;44;2022-04-30 04:06:54;4;180;ANDRADE PINTO;NGF0757;13,22;14,55;6,02;5,41;44;30;;;;;;;V;0
612934;44;2022-04-30 04:06:54;3;179;ANDRADE PINTO;NGF0757;13,22;14,55;6,02;5,41;7;3;;;;;;;V;0
612934;44;2022-04-30 04:06:54;2;178;ANDRADE PINTO;NGF0757;13,22;14,55;6,02;5,41;16;26;;;;;;;V;0
612934;44;2022-04-30 04:06:54;1;177;ANDRADE PINTO;NGF0757;13,22;14,55;6,02;5,41;4;11;;;;;;;V;0
612934;44;2022-04-30 05:10:34;4;180;PARAIBUNA;NGF0757;12,21;11,05;4,56;4,08;35;21;2,17;0,27;4,16;1,99;0,0;0,0;V;0
612934;44;2022-04-30 05:10:34;3;179;PARAIBUNA;NGF0757;12,21;11,05;4,56;4,08;8;3;2,17;0,27;4,16;1,99;8,0;0,0;V;0
612934;44;2022-04-30 05:10:34;2;178;PARAIBUNA;NGF0757;12,21;11,05;4,56;4,08;14;19;2,17;0,27;4,16;1,99;8,0;0,0;V;0
612934;44;2022-04-30 05:10:34;1;177;PARAIBUNA;NGF0757;12,21;11,05;4,56;4,08;6;8;2,17;0,27;4,16;1,99;0,0;0,0;V;0
612934;44;2022-04-30 07:50:03;4;180;MANTIQUEIRA;NGF0757;12,94;12,49;5,04;4,3;30;23;5,93;3,86;4,72;4,9;8,0;0,0;V;0
612934;44;2022-04-30 07:50:03;3;179;MANTIQUEIRA;NGF0757;12,94;12,49;5,04;4,3;7;4;5,93;3,86;4,72;4,9;8,0;8,0;V;0
612934;44;2022-04-30 07:50:03;2;178;MANTIQUEIRA;NGF0757;12,94;12,49;5,04;4,3;14;20;5,93;3,86;4,72;4,9;8,0;8,0;V;0
612934;44;2022-04-30 07:50:03;1;177;MANTIQUEIRA;NGF0757;12,94;12,49;5,04;4,3;4;10;5,93;3,86;4,72;4,9;8,0;8,0;V;0
612934;44;2022-04-30 09:04:46;4;180;CACHOEIRA;NGF0757;10,64;12,13;4,71;4,68;24;17;;;;;;;V;0
612934;44;2022-04-30 09:04:46;3;179;CACHOEIRA;NGF0757;10,64;12,13;4,71;4,68;6;7;;;;;;;V;0
612934;44;2022-04-30 09:04:46;2;178;CACHOEIRA;NGF0757;10,64;12,13;4,71;4,68;16;17;;;;;;;V;0
612934;44;2022-04-30 09:04:46;1;177;CACHOEIRA;NGF0757;10,64;12,13;4,71;4,68;2;9;;;;;;;V;0
612934;44;2022-04-30 10:28:35;4;180;BUARQUE;NGF0757;10,68;10,33;5,91;4,55;31;13;;;;;;;V;0
612934;44;2022-04-30 10:28:35;3;179;BUARQUE;NGF0757;10,68;10,33;5,91;4,55;4;1;;;;;;;V;0
612934;44;2022-04-30 10:28:35;2;178;BUARQUE;NGF0757;10,68;10,33;5,91;4,55;14;16;;;;;;;V;0
612934;44;2022-04-30 10:28:35;1;177;BUARQUE;NGF0757;10,68;10,33;5,91;4,55;4;6;;;;;;;V;0
612934;44;2022-04-30 19:53:16;4;180;MOEDA;NGF0757;12,33;12,23;3,64;3,55;29;13;;;;;;;V;0
612934;44;2022-04-30 19:53:16;3;179;MOEDA;NGF0757;12,33;12,23;3,64;3,55;9;11;;;;;;;V;0
612934;44;2022-04-30 19:53:16;2;178;MOEDA;NGF0757;12,33;12,23;3,64;3,55;13;18;;;;;;;V;0
612934;44;2022-04-30 19:53:16;1;177;MOEDA;NGF0757;12,33;12,23;3,64;3,55;9;8;;;;;;;V;0
612934;44;2022-04-30 21:06:33;4;180;MELO FRANCO;NGF0757;12,33;12,72;3,65;3,76;11;28;;;;;;;V;0
612934;44;2022-04-30 21:06:33;3;179;MELO FRANCO;NGF0757;12,33;12,72;3,65;3,76;11;9;;;;;;;V;0
612934;44;2022-04-30 21:06:33;2;178;MELO FRANCO;NGF0757;12,33;12,72;3,65;3,76;19;14;;;;;;;V;0
612934;44;2022-04-30 21:06:33;1;177;MELO FRANCO;NGF0757;12,33;12,72;3,65;3,76;8;7;;;;;;;V;0
612934;29;2022-05-01 06:53:56;4;118;MELO FRANCO;NEH0102;8,25;7,95;3,2;3,25;9;13;;;;;;;V;0
612934;29;2022-05-01 06:53:56;3;117;MELO FRANCO;NEH0102;8,25;7,95;3,2;3,25;3;3;;;;;;;V;0
612934;29;2022-05-01 06:53:56;2;116;MELO FRANCO;NEH0102;8,25;7,95;3,2;3,25;16;7;;;;;;;V;0
612934;29;2022-05-01 06:53:56;1;115;MELO FRANCO;NEH0102;8,25;7,95;3,2;3,25;12;11;;;;;;;V;0
612934;29;2022-05-01 07:53:27;4;120;MOEDA;NEH0102;11,23;10,88;3,06;2,99;7;7;;;;;;;V;0
612934;29;2022-05-01 07:53:27;3;119;MOEDA;NEH0102;11,23;10,88;3,06;2,99;17;12;;;;;;;V;0
612934;29;2022-05-01 07:53:27;2;118;MOEDA;NEH0102;11,23;10,88;3,06;2,99;4;3;;;;;;;V;0
612934;29;2022-05-01 07:53:27;1;117;MOEDA;NEH0102;11,23;10,88;3,06;2,99;10;17;;;;;;;V;0
612934;29;2022-05-01 19:41:20;4;120;P1-08 P1-09 KM272;NEH0102;10,82;10,15;2,75;2,32;9;9;;;;;;;V;0
612934;29;2022-05-01 19:41:20;3;119;P1-08 P1-09 KM272;NEH0102;10,82;10,15;2,75;2,32;9;12;;;;;;;V;0
612934;29;2022-05-01 19:41:20;2;118;P1-08 P1-09 KM272;NEH0102;10,82;10,15;2,75;2,32;4;6;;;;;;;V;0
612934;29;2022-05-01 19:41:20;1;117;P1-08 P1-09 KM272;NEH0102;10,82;10,15;2,75;2,32;11;12;;;;;;;V;0
612934;29;2022-05-01 20:40:37;4;120;P1-11 P1-10 KM237;NEH0102;14,53;14,53;3,05;2,92;13;13;37,33;29,26;14,53;16,0;21,0;28,0;V;0
612934;29;2022-05-01 20:40:37;3;119;P1-11 P1-10 KM237;NEH0102;14,53;14,53;3,05;2,92;13;15;37,33;29,26;14,53;16,0;49,0;17,0;V;0
612934;29;2022-05-01 20:40:37;2;118;P1-11 P1-10 KM237;NEH0102;14,53;14,53;3,05;2,92;7;10;37,33;29,26;14,53;16,0;34,0;58,0;V;0
612934;29;2022-05-01 20:40:37;1;117;P1-11 P1-10 KM237;NEH0102;14,53;14,53;3,05;2,92;13;17;37,33;29,26;14,53;16,0;21,0;28,0;V;0
612934;29;2022-05-01 21:12:58;4;120;P1-12 P1-13 KM212;NEH0102;10,39;11,25;3,93;3,3;14;10;;;;;;;V;0
612934;29;2022-05-01 21:12:58;3;119;P1-12 P1-13 KM212;NEH0102;10,39;11,25;3,93;3,3;8;12;;;;;;;V;0
612934;29;2022-05-01 21:12:58;2;118;P1-12 P1-13 KM212;NEH0102;10,39;11,25;3,93;3,3;3;4;;;;;;;V;0
612934;29;2022-05-01 21:12:58;1;117;P1-12 P1-13 KM212;NEH0102;10,39;11,25;3,93;3,3;8;12;;;;;;;V;0
612934;29;2022-05-01 21:51:18;4;120;P2-01 P1-14 KM186;NEH0102;14,44;15,14;3,43;3,28;13;13;;;;;;;V;0
612934;29;2022-05-01 21:51:18;3;119;P2-01 P1-14 KM186;NEH0102;14,44;15,14;3,43;3,28;14;16;;;;;;;V;0
612934;29;2022-05-01 21:51:18;2;118;P2-01 P1-14 KM186;NEH0102;14,44;15,14;3,43;3,28;3;12;;;;;;;V;0
612934;29;2022-05-01 21:51:18;1;117;P2-01 P1-14 KM186;NEH0102;14,44;15,14;3,43;3,28;16;16;;;;;;;V;0
612934;29;2022-05-01 22:15:56;4;120;P2-01 P2-02;NEH0102;15,14;15,1;3,06;3,15;14;14;;;;;;;V;0
612934;29;2022-05-01 22:15:56;3;119;P2-01 P2-02;NEH0102;15,14;15,1;3,06;3,15;16;17;;;;;;;V;0
612934;29;2022-05-01 22:15:56;2;118;P2-01 P2-02;NEH0102;15,14;15,1;3,06;3,15;9;11;;;;;;;V;0
612934;29;2022-05-01 22:15:56;1;117;P2-01 P2-02;NEH0102;15,14;15,1;3,06;3,15;16;17;;;;;;;V;0
612934;29;2022-05-01 22:44:24;4;120;P2-03 P2-03A KM144;NEH0102;11,67;9,7;4,22;4,6;7;6;;;;;;;V;0
612934;29;2022-05-01 22:44:24;3;119;P2-03 P2-03A KM144;NEH0102;11,67;9,7;4,22;4,6;13;12;;;;;;;V;0
612934;29;2022-05-01 22:44:24;2;118;P2-03 P2-03A KM144;NEH0102;11,67;9,7;4,22;4,6;8;10;;;;;;;V;0
612934;29;2022-05-01 22:44:24;1;117;P2-03 P2-03A KM144;NEH0102;11,67;9,7;4,22;4,6;7;1;;;;;;;V;0
612934;29;2022-05-01 23:32:21;4;120;P02-04 P02-05 KM114;NEH0102;17,33;14,17;3,42;2,93;17;12;;;;;;;V;0
612934;29;2022-05-01 23:32:21;3;119;P02-04 P02-05 KM114;NEH0102;17,33;14,17;3,42;2,93;19;14;;;;;;;V;0
612934;29;2022-05-01 23:32:21;2;118;P02-04 P02-05 KM114;NEH0102;17,33;14,17;3,42;2,93;8;12;;;;;;;V;0
612934;29;2022-05-01 23:32:21;1;117;P02-04 P02-05 KM114;NEH0102;17,33;14,17;3,42;2,93;17;14;;;;;;;V;0
612934;29;2022-05-02 07:36:52;4;120;P2-09 P2-08 KM64;NEH0102;12,01;10,9;4,36;3,8;12;6;;;;;;;V;0
612934;29;2022-05-02 07:36:52;3;119;P2-09 P2-08 KM64;NEH0102;12,01;10,9;4,36;3,8;10;8;;;;;;;V;0
612934;29;2022-05-02 07:36:52;2;118;P2-09 P2-08 KM64;NEH0102;12,01;10,9;4,36;3,8;1;1;;;;;;;V;0
612934;29;2022-05-02 07:36:52;1;117;P2-09 P2-08 KM64;NEH0102;12,01;10,9;4,36;3,8;16;13;;;;;;;V;0
612934;29;2022-05-02 08:10:36;4;120;P2-10 P2-11 KM 39.68;NEH0102;15,25;16,01;3,69;3,47;16;15;;;;;;;V;0
612934;29;2022-05-02 08:10:36;3;119;P2-10 P2-11 KM 39.68;NEH0102;15,25;16,01;3,69;3,47;15;18;;;;;;;V;0
612934;29;2022-05-02 08:10:36;2;118;P2-10 P2-11 KM 39.68;NEH0102;15,25;16,01;3,69;3,47;7;8;;;;;;;V;0
612934;29;2022-05-02 08:10:36;1;117;P2-10 P2-11 KM 39.68;NEH0102;15,25;16,01;3,69;3,47;19;19;;;;;;;V;0
612934;29;2022-05-02 08:30:10;4;120;P2-13 P2-12 KM21;NEH0102;24,61;23,62;5,97;4,67;26;24;91,87;97,05;26,9;24,77;96,0;158,0;V;0
612934;29;2022-05-02 08:30:10;3;119;P2-13 P2-12 KM21;NEH0102;24,61;23,62;5,97;4,67;26;24;91,87;97,05;26,9;24,77;81,0;92,0;V;0
612934;29;2022-05-02 08:30:10;2;118;P2-13 P2-12 KM21;NEH0102;24,61;23,62;5,97;4,67;13;16;91,87;97,05;26,9;24,77;122,0;145,0;V;0
612934;29;2022-05-02 08:30:10;1;117;P2-13 P2-12 KM21;NEH0102;24,61;23,62;5,97;4,67;37;28;91,87;97,05;26,9;24,77;99,0;106,0;V;0
612934;29;2022-05-02 10:00:15;4;120;WALDEMAR BRITO LINHA 1;NEH0102;24,68;24,47;4,05;3,88;30;26;;;;;;;V;0
612934;29;2022-05-02 10:00:15;3;119;WALDEMAR BRITO LINHA 1;NEH0102;24,68;24,47;4,05;3,88;26;27;;;;;;;V;0
612934;29;2022-05-02 10:00:15;2;118;WALDEMAR BRITO LINHA 1;NEH0102;24,68;24,47;4,05;3,88;19;19;;;;;;;V;0
612934;29;2022-05-02 10:00:15;1;117;WALDEMAR BRITO LINHA 1;NEH0102;24,68;24,47;4,05;3,88;30;28;;;;;;;V;0
612934;29;2022-05-02 12:29:48;4;120;MARIO BELO LINHA 1;NEH0102;17,74;19,72;3,49;4,23;17;20;129,86;139,44;32,3;32,7;119,0;213,0;V;0
612934;29;2022-05-02 12:29:48;3;119;MARIO BELO LINHA 1;NEH0102;17,74;19,72;3,49;4,23;19;24;129,86;139,44;32,3;32,7;161,0;128,0;V;0
612934;29;2022-05-02 12:29:48;2;118;MARIO BELO LINHA 1;NEH0102;17,74;19,72;3,49;4,23;10;12;129,86;139,44;32,3;32,7;102,0;116,0;V;0
612934;29;2022-05-02 12:29:48;1;117;MARIO BELO LINHA 1;NEH0102;17,74;19,72;3,49;4,23;23;24;129,86;139,44;32,3;32,7;109,0;131,0;V;0
612934;29;2022-05-03 02:27:35;4;120;MARIO BELO LINHA 2;NHE0203;11,33;11,59;4,8;4,96;4;10;;;;;;;V;0
612934;29;2022-05-03 02:27:35;3;119;MARIO BELO LINHA 2;NHE0203;11,33;11,59;4,8;4,96;14;13;;;;;;;V;0
